
---------- Begin Simulation Statistics ----------
simSeconds                                   0.018939                       # Number of seconds simulated (Second)
simTicks                                  18939375504                       # Number of ticks simulated (Tick)
finalTick                                 18939375504                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    386.34                       # Real time elapsed on the host (Second)
hostTickRate                                 49022099                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800676                       # Number of bytes of host memory used (Byte)
simInsts                                    218480219                       # Number of instructions simulated (Count)
simOps                                      347949318                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   565507                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     900621                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        50528827                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.466860                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.141971                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      181192972                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  259276                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     178053307                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 20383                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             8922493                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         14833204                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              95638                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           50338743                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.537103                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551091                       # Number of insts issued each cycle (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::total    175419569                       # Class of committed instruction (Count)
system.cpu1.commit.commitEligibleSamples      8211366                       # number cycles where commit BW limit reached (Cycle)
system.cpu1.commitStats0.numInsts           110248919                       # Number of instructions committed (thread level) (Count)
system.cpu1.commitStats0.numOps             175419569                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu1.commitStats0.numInstsNotNOP     110248919                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu1.commitStats0.numOpsNotNOP       175419569                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu1.commitStats0.cpi                 0.455247                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu1.commitStats0.ipc                 2.196607                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu1.commitStats0.numMemRefs          19363279                       # Number of memory references committed (Count)
system.cpu1.commitStats0.numFpInsts         109372639                       # Number of float instructions (Count)
system.cpu1.commitStats0.numIntInsts         82208017                       # Number of integer instructions (Count)
system.cpu1.commitStats0.numLoadInsts        16105173                       # Number of load instructions (Count)
system.cpu1.commitStats0.numStoreInsts        3258106                       # Number of store instructions (Count)
system.cpu1.commitStats0.numVecInsts                0                       # Number of vector instructions (Count)
system.cpu1.commitStats0.committedInstType::No_OpClass       122386      0.07%      0.07% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntAlu     95784638     54.60%     54.67% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntMult         4915      0.00%     54.68% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntDiv         7941      0.00%     54.68% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatAdd     10998389      6.27%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatCmp            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatCvt            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMult            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMultAcc            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatDiv            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMisc            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatSqrt            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAdd          374      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAddAcc            0      0.00%     60.95% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAlu       766128      0.44%     61.39% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdCmp            0      0.00%     61.39% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdCvt           90      0.00%     61.39% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMisc       229267      0.13%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMult            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMultAcc            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShift          186      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdDiv            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSqrt            0      0.00%     61.52% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatAdd     22137429     12.62%     74.14% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     74.14% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatCmp           10      0.00%     74.14% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatCvt       444543      0.25%     74.39% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatDiv       748049      0.43%     74.82% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     74.82% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMult     24807815     14.14%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatSqrt         4130      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAes            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAesMix            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdPredAlu            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::Matrix            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MatrixMov            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MatrixOP            0      0.00%     88.96% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MemRead      2214168      1.26%     90.22% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MemWrite       829730      0.47%     90.70% # Class of committed instruction. (Count)
