
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007564                       # Number of seconds simulated (Second)
simTicks                                   7563727227                       # Number of ticks simulated (Tick)
finalTick                                  7563727227                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     63.74                       # Real time elapsed on the host (Second)
hostTickRate                                118660505                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     767136                       # Number of bytes of host memory used (Byte)
simInsts                                     44350150                       # Number of instructions simulated (Count)
simOps                                       44350297                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   695769                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     695771                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        21046115                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.669447                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.493771                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       33185394                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   70306                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      32747967                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 27368                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             1817513                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          1891171                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4008                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           20945045                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.563519                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.168580                       # Number of insts issued each cycle (Count)
system.cpu1.dcache.WriteReq.misses::cpu1.data        50436                       # number of WriteReq misses (Count)
system.cpu1.dcache.WriteReq.misses::total        50436                       # number of WriteReq misses (Count)
system.cpu1.dcache.WriteReq.missLatency::cpu1.data   2374096247                       # number of WriteReq miss ticks (Tick)
system.cpu1.dcache.WriteReq.missLatency::total   2374096247                       # number of WriteReq miss ticks (Tick)
system.cpu1.dcache.WriteReq.accesses::cpu1.data      1437363                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu1.dcache.WriteReq.accesses::total      1437363                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu1.dcache.WriteReq.missRate::cpu1.data     0.035089                       # miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.missRate::total     0.035089                       # miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.avgMissLatency::cpu1.data 47071.461793                       # average WriteReq miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.avgMissLatency::total 47071.461793                       # average WriteReq miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.mshrHits::cpu1.data        25473                       # number of WriteReq MSHR hits (Count)
system.cpu1.dcache.WriteReq.mshrHits::total        25473                       # number of WriteReq MSHR hits (Count)
system.cpu1.dcache.WriteReq.mshrMisses::cpu1.data        24963                       # number of WriteReq MSHR misses (Count)
system.cpu1.dcache.WriteReq.mshrMisses::total        24963                       # number of WriteReq MSHR misses (Count)
system.cpu1.dcache.WriteReq.mshrMissLatency::cpu1.data   1286611361                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu1.dcache.WriteReq.mshrMissLatency::total   1286611361                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu1.dcache.WriteReq.mshrMissRate::cpu1.data     0.017367                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.mshrMissRate::total     0.017367                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.avgMshrMissLatency::cpu1.data 51540.734727                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.avgMshrMissLatency::total 51540.734727                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.power_state.pwrStateResidencyTicks::UNDEFINED   7563727227                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.dcache.tags.tagsInUse          219.818512                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.dcache.tags.totalRefs             3268980                       # Total number of references to valid blocks. (Count)
system.cpu1.dcache.tags.sampledRefs             75010                       # Sample count of references to valid blocks. (Count)
system.cpu1.dcache.tags.avgRefs             43.580589                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dcache.tags.warmupTick         5907722394                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dcache.tags.occupancies::cpu1.data   219.818512                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.data     0.214667                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::total       0.214667                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.occupanciesTaskId::1024         1018                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.ageTaskId_1024::1         1018                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ratioOccsTaskId::1024     0.994141                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.tagAccesses          28004722                       # Number of tag accesses (Count)
system.cpu1.dcache.tags.dataAccesses         28004722                       # Number of data accesses (Count)
system.cpu1.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7563727227                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.decode.idleCycles                  739223                       # Number of cycles decode is idle (Cycle)
system.cpu1.decode.blockedCycles              1584624                       # Number of cycles decode is blocked (Cycle)
system.cpu1.decode.runCycles                  2010407                       # Number of cycles decode is running (Cycle)
system.cpu1.decode.unblockCycles               125578                       # Number of cycles decode is unblocking (Cycle)
system.cpu1.decode.squashCycles                 16218                       # Number of cycles decode is squashing (Cycle)
system.cpu1.decode.branchResolved             1071039                       # Number of times decode resolved a branch (Count)
system.cpu1.decode.branchMispred                  216                       # Number of times decode detected a branch misprediction (Count)
system.cpu1.decode.decodedInsts              13610682                       # Number of instructions handled by decode (Count)
system.cpu1.decode.squashedInsts                  967                       # Number of squashed instructions handled by decode (Count)
system.cpu1.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   7563727227                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7563727227                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.executeStats0.numInsts           13616054                       # Number of executed instructions (Count)
system.cpu1.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu1.executeStats0.numBranches         1297210                       # Number of branches executed (Count)
system.cpu1.executeStats0.numLoadInsts        2461892                       # Number of load instructions executed (Count)
system.cpu1.executeStats0.numStoreInsts       1441814                       # Number of stores executed (Count)
system.cpu1.executeStats0.instRate           3.028203                       # Inst execution rate ((Count/Cycle))
system.cpu1.executeStats0.numFpRegReads       7663544                       # Number of times the floating registers were read (Count)
system.cpu1.executeStats0.numFpRegWrites      5210436                       # Number of times the floating registers were written (Count)
system.cpu1.executeStats0.numIntRegReads     12375224                       # Number of times the integer registers were read (Count)
system.cpu1.executeStats0.numIntRegWrites      5241682                       # Number of times the integer registers were written (Count)
system.cpu1.executeStats0.numMemRefs          3903706                       # Number of memory refs (Count)
system.cpu1.executeStats0.numMiscRegReads      9826964                       # Number of times the Misc registers were read (Count)
system.cpu1.executeStats0.numMiscRegWrites      8380160                       # Number of times the Misc registers were written (Count)
system.cpu1.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu1.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu1.fetch.predictedBranches           1086353                       # Number of branches that fetch has predicted taken (Count)
system.cpu1.fetch.cycles                      3734873                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu1.fetch.squashCycles                  32860                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu1.fetch.miscStallCycles                   1                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu1.fetch.cacheLines                   710036                       # Number of cache lines fetched (Count)
system.cpu1.fetch.icacheSquashes                 5816                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu1.fetch.nisnDist::samples           4476050                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::mean             3.065955                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::stdev            3.356747                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::0                 2222789     49.66%     49.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::1                   98344      2.20%     51.86% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2                   51056      1.14%     53.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3                  178015      3.98%     56.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4                   14155      0.32%     57.29% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5                  424974      9.49%     66.79% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6                  450101     10.06%     76.84% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7                  186156      4.16%     81.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8                  850460     19.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
