
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009348                       # Number of seconds simulated (Second)
simTicks                                   9347953965                       # Number of ticks simulated (Tick)
finalTick                                  9347953965                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    112.02                       # Real time elapsed on the host (Second)
hostTickRate                                 83447774                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     794624                       # Number of bytes of host memory used (Byte)
simInsts                                     54404685                       # Number of instructions simulated (Count)
simOps                                       89387490                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   485661                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     797947                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        26021596                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.659497                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.516306                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       67225150                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1274                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      67105026                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  1299                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              780138                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           691339                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                575                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           25853414                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.595596                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551653                       # Number of insts issued each cycle (Count)
system.cpu1.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::Return            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::CallDirect           45      0.28%      0.28% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::CallIndirect           11      0.07%      0.35% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::DirectCond        15766     99.23%     99.58% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::DirectUncond           56      0.35%     99.93% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.93% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::IndirectUncond           11      0.07%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::total        15889                       # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.targetProvider_0::NoTarget       308081     23.92%     23.92% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::BTB       978721     75.99%     99.92% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::RAS         1026      0.08%    100.00% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::Indirect           59      0.00%    100.00% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::total      1287887                       # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetWrong_0::NoBranch         4943     30.74%     30.74% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::Return        11137     69.25%     99.99% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::CallDirect            2      0.01%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::CallIndirect            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::total        16082                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.condPredicted          1285150                       # Number of conditional branches predicted (Count)
system.cpu1.branchPred.condPredictedTaken       977852                       # Number of conditional branches predicted as taken (Count)
system.cpu1.branchPred.condIncorrect            16094                       # Number of conditional branches incorrect (Count)
system.cpu1.branchPred.predTakenBTBMiss           223                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu1.branchPred.NotTakenMispredicted         5008                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu1.branchPred.TakenMispredicted        11086                       # Number branches predicted taken but are actually not taken (Count)
system.cpu1.branchPred.BTBLookups             1287887                       # Number of BTB lookups (Count)
system.cpu1.branchPred.BTBUpdates                4982                       # Number of BTB updates (Count)
system.cpu1.branchPred.BTBHits                1138068                       # Number of BTB hits (Count)
system.cpu1.branchPred.BTBHitRatio           0.883671                       # BTB Hit Ratio (Ratio)
system.cpu1.branchPred.BTBMispredicted            323                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu1.branchPred.indirectLookups            310                       # Number of indirect predictor lookups. (Count)
system.cpu1.branchPred.indirectHits                59                       # Number of indirect target hits. (Count)
system.cpu1.branchPred.indirectMisses             251                       # Number of indirect misses. (Count)
system.cpu1.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu1.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::Return         1029      0.08%      0.08% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::CallDirect          993      0.08%      0.16% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::CallIndirect           60      0.00%      0.16% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::DirectCond      1285150     99.79%     99.95% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::DirectUncond          405      0.03%     99.98% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::IndirectCond            0      0.00%     99.98% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::IndirectUncond          250      0.02%    100.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::total      1287887                       # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::Return          643      0.43%      0.43% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::CallDirect          135      0.09%      0.52% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::CallIndirect           60      0.04%      0.56% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::DirectCond       148622     99.20%     99.76% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::DirectUncond          109      0.07%     99.83% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::IndirectCond            0      0.00%     99.83% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::IndirectUncond          250      0.17%    100.00% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::total       149819                       # Number of BTB misses (Count)
system.cpu1.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::CallDirect           96      1.93%      1.93% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::CallIndirect            0      0.00%      1.93% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::DirectCond         4767     95.68%     97.61% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::DirectUncond          119      2.39%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::total         4982                       # Number of BTB updates (Count)
system.cpu1.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::CallDirect           96      1.93%      1.93% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::CallIndirect            0      0.00%      1.93% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::DirectCond         4767     95.68%     97.61% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::DirectUncond          119      2.39%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::total         4982                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED   9347953965                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.branchPred.indirectBranchPred.lookups          310                       # Number of lookups (Count)
system.cpu1.branchPred.indirectBranchPred.hits           59                       # Number of hits of a tag (Count)
system.cpu1.branchPred.indirectBranchPred.misses          251                       # Number of misses (Count)
system.cpu1.branchPred.indirectBranchPred.targetRecords           24                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu1.branchPred.indirectBranchPred.indirectRecords          334                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu1.branchPred.indirectBranchPred.speculativeOverflows            1                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu1.branchPred.ras.pushes                1294                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu1.branchPred.ras.pops                  1293                       # Number of times a PC was poped from the RAS (Count)
system.cpu1.branchPred.ras.squashes               505                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu1.branchPred.ras.used                   788                       # Number of times the RAS is the provider (Count)
system.cpu1.branchPred.ras.correct                788                       # Number of times the RAS is the provider and the prediction is correct (Count)
